WATERBODY_ID,VERSION,DATE_RETRIEVED,UP_STREAM,DOWN_STREAM,IMMEDIATE_UP_STREAM,IMMEDIATE_DOWN_STREAM,CATCHMENT_LENGTH,WATERBODY_NAME,WB_TYPE_NAME,Easting,Northing,NGR,BB_MAX_X,BB_MAX_Y,BB_MIN_X,BB_MIN_Y,HMD_NAME
GB104027062540,2,13/09/2013,,"GB104027062580, GB104027062631, GB104027062632, GB104027062642, GB104027062760, GB104027064270, GB640402492000, GB640402491000, GB530402609201, GB530402609202, GB530402609203",,GB104027062580,,Ryburn from Source to Booth Dean Clough,River,401843,418777,SE0184318777,403463,418871,400060,418562,Heavily Modified
GB104027062550,2,13/09/2013,"GB104027063190, GB104027063250, GB104027057600, GB104027057610, GB104027063301, GB104027063330, GB104027063340, GB104027063590","GB104027062631, GB104027062632, GB104027062760, GB104027064270, GB640402492000, GB640402491000, GB530402609201, GB530402609202, GB530402609203","GB104027063301, GB104027063330, GB104027063340",GB104027062631,,Colne from River Holme to River Calder,River,413435,418565,SE1343518565,417868,420507,411653,415794,Heavily Modified
GB104027062560,2,13/09/2013,,"GB104027062632, GB104027062760, GB104027064270, GB640402492000, GB640402491000, GB530402609201, GB530402609202, GB530402609203",,GB104027062632,,Oakenshaw Beck from Source to River Calder,River,436289,418476,SE3628918476,437142,420041,434735,416331,Not Designated A/HMWB
GB103025072560,2,13/09/2013,,"GB103025072190, GB103025072130, GB103025072595, GB650301500003, GB510302509900",,GB103025072130,,Gill Beck from Source to Greta,River,405216,509576,NZ0521609576,406303,511298,404087,507305,Not Designated A/HMWB
GB103025072595,1,13/09/2013,"GB103025071850, GB103025071860, GB103025071870, GB103025072030, GB103025072040, GB103025072050, GB103025072060, GB103025072070, GB103025072080, GB103025072090, GB103025072190, GB103025072200, GB103025072220, GB103025072230, GB103025072240, GB103025072250, GB103025072340, GB103025072351, GB103025072352, GB103025072370, GB103025072391, GB103025072400, GB103025071880, GB103025071890, GB103025071910, GB103025072100, GB103025072110, GB103025072120, GB103025072130, GB103025072140, GB103025072150, GB103025072160, GB103025072170, GB103025072260, GB103025072270, GB103025072290, GB103025072300, GB103025072310, GB103025072330, GB103025072430, GB103025072440, GB103025072450, GB103025072471, GB103025072480, GB103025072490, GB103025072500, GB103025072511, GB103025072512, GB103025072520, GB103025072530, GB103025076050, GB103025076070, GB103025076080, GB103025072560, GB103025072596","GB650301500003, GB510302509900","GB103025072030, GB103025072050, GB103025072190, GB103025071880, GB103025072160, GB103025072596",GB510302509900,,Tees from Skerne to Tidal Limit,River,444665,517559,NZ4466517559,446373,519180,428940,506327,Heavily Modified
GB103025072596,1,13/09/2013,"GB103025072370, GB103025072391, GB103025072400, GB103025072290, GB103025072430, GB103025072450, GB103025072520, GB103025076070","GB103025072595, GB650301500003, GB510302509900","GB103025072391, GB103025072290",GB103025072595,,Skerne from Demons Beck to Tees,River,431663,517914,NZ3166317914,432463,523508,426320,510023,Heavily Modified
GB103025075880,2,13/08/2013,,GB650301500002,,GB650301500002,,Hart Beck from Source to Sea (Hartlepool),River,448961,534298,NZ4896134298,452208,535091,446127,534125,Not Designated A/HMWB
GB103025075910,2,13/08/2013,,GB650301500002,,GB650301500002,,Crimdon Beck from Source to Sea,River,444814,537391,NZ4481437391,448977,537875,440366,535891,Not Designated A/HMWB
GB103025075930,2,13/09/2013,,GB650301500002,,GB650301500002,,Castle Eden Burn from Source to North Sea,River,443413,539481,NZ4341339481,445998,540991,437053,538690,Not Designated A/HMWB
GB103025075950,2,13/09/2013,,GB650301500002,,GB650301500002,,Hawthorn Burn from Source to North Sea,River,441030,544261,NZ4103044261,444317,546000,439425,542576,Not Designated A/HMWB
GB103025075970,2,13/09/2013,,GB650301500002,,GB650301500002,,Dalton Beck to North Sea,River,439271,546652,NZ3927146652,443077,549877,438426,545182,Not Designated A/HMWB
GB104026066590,2,13/09/2013,,"GB104026067200, GB640402492000, GB640402491000, GB530402609201",,GB104026067200,,Burton Pidsea Drain Lower Catchment,River,526284,432860,TA2628432860,530014,433720,523355,430695,Heavily Modified
GB104026066600,2,13/09/2013,,"GB640402492000, GB640402491000, GB530402609201",,GB530402609201,,Oldfleet/Wyton/Sproatley Drain from Source to Humber,River,516511,432089,TA1651132089,521757,435307,515136,427474,Artificial
GB104026066610,2,13/09/2013,,"GB104026067200, GB640402492000, GB640402491000, GB530402609201",,GB104026067200,,Humbleton Beck Catchment,River,523412,432958,TA2341232958,523727,434974,522566,430695,Artificial
GB104026066620,2,13/09/2013,,GB640402491000,,GB640402491000,,Stream Dyke Hornsea Mere to N Sea,River,520004,447178,TA2000447178,521089,447494,518863,446954,Heavily Modified
GB104026066630,2,13/09/2013,,"GB104026077780, GB640402491000",,GB104026077780,,Gransmoor Drain (Burton Agnes to  Lissett Area),River,511182,459301,TA1118259301,514945,462919,509927,458164,Artificial
GB104026066640,2,13/09/2013,,GB640402491000,,GB640402491000,,Earls Dyke from Source to North Sea,River,516030,461641,TA1603061641,517122,461683,514975,461159,Artificial
GB104026066650,2,13/09/2013,,GB640402491000,,GB640402491000,,Auburn Beck from Source to North Sea,River,516439,463764,TA1643963764,517219,465214,515639,462742,Heavily Modified
GB104026066660,2,13/09/2013,"GB104026066670, GB104026066680","GB640402492000, GB640402491000, GB530402609201, GB530402609202","GB104026066670, GB104026066680",GB530402609202,,Mill Beck 2 (Ellerker Area),River,490592,429487,SE9059229487,493429,432803,488846,426549,Artificial
GB104026066841,1,13/09/2013,,"GB104026066941, GB104026067212, GB640402492000, GB640402491000, GB530402609201, GB530402609202",,GB104026066941,,High Hunsley to Arram Area,River,502589,442345,TA0258942345,503807,444551,500780,440483,Artificial
GB104026066860,2,13/09/2013,,"GB104026066800, GB104026066910, GB640402492000, GB640402491000, GB530402609201",,GB104026066910,,Lambwath Stream from Source to Foredyke Stream,River,514666,439922,TA1466639922,525905,440538,511335,437297,Artificial
GB104026066890,2,13/09/2013,,"GB104026066800, GB104026066910, GB640402492000, GB640402491000, GB530402609201",,GB104026066910,,Foredyke Stream Upper,River,513336,444963,TA1333644963,515292,444988,511432,444194,Artificial
GB104026066901,1,13/09/2013,,"GB104026066941, GB104026066960, GB104026067212, GB640402492000, GB640402491000, GB530402609201, GB530402609202, GB104026066960",,"GB104026066960, GB104026066960",,Scorborough Beck,River,499791,445290,SE9979145290,502708,446644,496431,444663,Not Designated A/HMWB
GB104026066910,2,13/09/2013,"GB104026066860, GB104026066890, GB104026066970","GB104026066800, GB640402492000, GB640402491000, GB530402609201","GB104026066860, GB104026066890, GB104026066970",GB104026066800,,Foredyke Stream Lower to Holderness Dr,River,510599,440429,TA1059940429,511471,444459,510309,435575,Artificial
GB104026066941,1,13/09/2013,"GB104026066841, GB104026066901, GB104026066960, GB104026066960","GB104026067212, GB640402492000, GB640402491000, GB530402609201, GB530402609202","GB104026066841, GB104026066960, GB104026066960",GB104026067212,,Ella Dyke,River,503540,444862,TA0354044862,504751,445176,500795,443136,Heavily Modified
GB104026066950,2,13/09/2013,,"GB104026066800, GB640402492000, GB640402491000, GB530402609201",,GB104026066800,,Holderness Drain Source to Foredyke Stream,River,507410,440881,TA0741040881,511469,448272,507273,435575,Artificial
GB104026066960,2,13/09/2013,GB104026066901,"GB104026066941, GB104026067212, GB640402492000, GB640402491000, GB530402609201, GB530402609202",GB104026066901,GB104026066941,,Bryan Mills Beck Source to Bryan Mills Farm,River,500890,446288,TA0089046288,503212,447928,498101,445100,Artificial
GB104026066970,2,13/09/2013,,"GB104026066800, GB104026066910, GB640402492000, GB640402491000, GB530402609201",,GB104026066910,,Catchwater Drain,River,511340,446028,TA1134046028,512328,446712,511293,444458,Artificial
GB104026067090,2,13/09/2013,,"GB70410028, GB104026067000, GB104026067021, GB104026067212, GB640402492000, GB640402491000, GB530402609201, GB530402609202",,GB70410028,,Nafferton Beck from Source to  to Driffield Canal,River,506554,457560,TA0655457560,506557,458900,505794,456074,Heavily Modified
GB104026067101,1,13/09/2013,,"GB104026067000, GB104026067021, GB104026067212, GB640402492000, GB640402491000, GB530402609201, GB530402609202",,GB104026067021,,Lowthorpe/Kelk/Foston Bks from Source to Frodingham Beck,River,507068,465006,TA0706865006,509388,466033,505040,453772,Not Designated A/HMWB
GB104026067130,2,13/09/2013,,"GB70410028, GB104026067000, GB104026067021, GB104026067212, GB640402492000, GB640402491000, GB530402609201, GB530402609202",,GB70410028,,Garton Wold / Water Forlorns,River,502261,458244,TA0226158244,502829,459153,501536,457304,Heavily Modified
GB104026067200,2,13/09/2013,"GB104026066590, GB104026066610","GB640402492000, GB640402491000, GB530402609201","GB104026066590, GB104026066610",GB530402609201,,Burstwick Drain from Source to Humber,River,521249,428086,TA2124928086,523601,430696,516837,427740,Artificial
GB104026067211,1,13/09/2013,,"GB640402492000, GB640402491000, GB530402609201, GB530402609202",,GB530402609202,,Beverley and Barmston Drain,River,508289,432199,TA0828932199,510020,450027,504382,429652,Artificial
GB104026067212,1,13/09/2013,"GB70410028, GB104026066820, GB104026066980, GB104026066990, GB104026067000, GB104026067010, GB104026067021, GB104026067031, GB104026067040, GB104026067041, GB104026067080, GB104026066841, GB104026066901, GB104026066941, GB104026066960, GB104026067090, GB104026067101, GB104026067130, GB104026066960, GB104026067080","GB640402492000, GB640402491000, GB530402609201, GB530402609202","GB104026066820, GB104026067000, GB104026066941",GB530402609202,,Hull from Arram Beck to Humber,River,507312,437722,TA0731237722,509403,444032,504750,432108,Heavily Modified
GB104026067230,2,13/09/2013,,"GB640402492000, GB640402491000, GB530402609201",,GB530402609201,,Sands/Keyingham/Roos Dr from Source to Humber,River,527832,428652,TA2783228652,530269,430195,519850,418891,Artificial
GB104026072780,2,13/09/2013,,GB640402491000,,GB640402491000,,Danes Dyke,River,520881,470782,TA2088170782,521623,471841,519169,469020,Not Designated A/HMWB
GB104027057340,2,13/09/2013,,"GB70410281, GB104027057413, GB104027057452, GB104027057370, GB104027057412, GB104027064242, GB104027064243, GB640402492000, GB640402491000, GB530402609201, GB530402609202, GB530402609203",,GB104027057370,,Rivelin from Source to River Loxley,River,429246,387265,SK2924687265,432655,389319,425129,386689,Heavily Modified
GB104027057360,2,13/09/2013,,"GB70410281, GB104027057413, GB104027057452, GB104027064242, GB104027064243, GB640402492000, GB640402491000, GB530402609201, GB530402609202, GB530402609203",,GB104027057413,,Car Brook from Source to River Don,River,439399,388105,SK3939988105,439580,390598,438628,385678,Heavily Modified
GB104027057370,2,13/09/2013,"GB104027057340, GB104027057380, GB104027057390","GB70410281, GB104027057413, GB104027057452, GB104027057412, GB104027064242, GB104027064243, GB640402492000, GB640402491000, GB530402609201, GB530402609202, GB530402609203","GB104027057340, GB104027057380, GB104027057390",GB104027057412,,Loxley from Strines Dyke to River Don,River,426444,390130,SK2644490130,434220,391824,424744,389311,Heavily Modified
GB104027057380,2,13/09/2013,,"GB70410281, GB104027057413, GB104027057452, GB104027057370, GB104027057412, GB104027064242, GB104027064243, GB640402492000, GB640402491000, GB530402609201, GB530402609202, GB530402609203",,GB104027057370,,Strines Dyke from Source to River Loxley,River,423364,390654,SK2336490654,426306,391830,420927,389629,Heavily Modified
GB104027057390,2,13/09/2013,,"GB70410281, GB104027057413, GB104027057452, GB104027057370, GB104027057412, GB104027064242, GB104027064243, GB640402492000, GB640402491000, GB530402609201, GB530402609202, GB530402609203",,GB104027057370,,Loxley from Source to Strines Dyke,River,424704,393883,SK2470493883,426306,394401,421959,391813,Heavily Modified
GB104027057400,2,13/09/2013,,"GB70410281, GB104027057413, GB104027057452, GB104027057411, GB104027057412, GB104027064242, GB104027064243, GB640402492000, GB640402491000, GB530402609201, GB530402609202, GB530402609203",,GB104027057411,,Ewden Beck from Source to River Don,River,425530,396192,SK2553096192,429889,396844,421200,395480,Heavily Modified
GB104027057411,2,13/09/2013,"GB104027057460, GB104027057400, GB104027057490, GB104027057500, GB104027057530, GB104027057490","GB70410281, GB104027057413, GB104027057452, GB104027057412, GB104027064242, GB104027064243, GB640402492000, GB640402491000, GB530402609201, GB530402609202, GB530402609203","GB104027057460, GB104027057400, GB104027057490, GB104027057490",GB104027057412,,Don from Little Don to River Loxley confluence,River,430843,393213,SK3084393213,434252,397946,429029,389424,Heavily Modified
GB104027057412,2,13/09/2013,"GB104027057760, GB104027057460, GB104027057340, GB104027057370, GB104027057380, GB104027057390, GB104027057400, GB104027057411, GB104027057490, GB104027057500, GB104027057530, GB104027057750, GB104027057490","GB70410281, GB104027057413, GB104027057452, GB104027064242, GB104027064243, GB640402492000, GB640402491000, GB530402609201, GB530402609202, GB530402609203","GB104027057370, GB104027057411, GB104027057750",GB104027057413,,Don from River Loxley confl to  River Don Works,River,438458,390004,SK3845890004,438772,391186,434190,387460,Heavily Modified
GB104027057490,2,13/09/2013,"GB104027057500, GB104027057530","GB70410281, GB104027057413, GB104027057452, GB104027057411, GB104027057412, GB104027064242, GB104027064243, GB640402492000, GB640402491000, GB530402609201, GB530402609202, GB530402609203","GB104027057500, GB104027057530",GB104027057411,,Don from Scout Dyke to the Little Don,River,425018,403444,SE2501803444,429763,403866,423416,397945,Heavily Modified
GB104027057500,2,13/09/2013,,"GB70410281, GB104027057413, GB104027057452, GB104027057411, GB104027057412, GB104027057490, GB104027064242, GB104027064243, GB640402492000, GB640402491000, GB530402609201, GB530402609202, GB530402609203, GB104027057490",,"GB104027057490, GB104027057490",,Don from Source to Scout Dyke,River,419389,403975,SE1938903975,424660,404717,413600,401157,Heavily Modified
GB104027057510,2,13/09/2013,"GB104027057480, GB104027057520","GB70410281, GB104027063173, GB104027064242, GB104027064243, GB640402492000, GB640402491000, GB530402609201, GB530402609202, GB530402609203","GB104027057480, GB104027057520",GB104027063173,,Dove from Source to River Dearne,River,435505,403430,SE3550503430,441935,404478,434626,401417,Heavily Modified
GB104027057520,2,13/09/2013,,"GB70410281, GB104027057510, GB104027063173, GB104027064242, GB104027064243, GB640402492000, GB640402491000, GB530402609201, GB530402609202, GB530402609203",,GB104027057510,,Dodworth Dyke from Source to River Dove,River,429893,403286,SE2989303286,434627,405555,429183,402174,Heavily Modified
GB104027057530,2,13/09/2013,,"GB70410281, GB104027057413, GB104027057452, GB104027057411, GB104027057412, GB104027057490, GB104027064242, GB104027064243, GB640402492000, GB640402491000, GB530402609201, GB530402609202, GB530402609203, GB104027057490",,"GB104027057490, GB104027057490",,Scout Dyke from Source to River Don,River,421486,406013,SE2148606013,424660,406394,419597,403864,Heavily Modified
GB104027057541,1,13/09/2013,,"GB104027064243, GB640402492000, GB640402491000, GB530402609201, GB530402609202, GB530402609203",,GB104027064243,,Bentley Mill Stream,River,456055,406815,SE5605506815,458170,407258,453284,405230,Heavily Modified
